data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1371465,728,SSD4620,4620,"30 November 2017",2017,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Mangalla,5.1999,31.7722,1,"Radio Tamazuj",Subnational,"Unknown gunmen abducted at least three young girls at Bilinyang area in Mangala County, Jubek state.",0,1524053835,SSD
1371463,728,SSD4618,4618,"30 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Leer,Gandor,Gandor,8.3513,30.1444,1,"Sudan Tribune; Xinhua General News Service",Regional-international,"Report of clashes between government and SPLA-IO in Gandor and Leer town in Unity. SPLA-IO rebels claimed to have first repulsed a government attack on their positions in Gandor, leaving 53 killed and 93 injured, while five were killed and four injured on their side. Government claimed to have repulsed a rebel attack on their positions in Leer town, leaving almost 92 killed, while six were injured on their side.",58,1524053835,SSD
1371464,728,SSD4619,4619,"30 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Leer,Koch,Leer,8.2936,30.1326,1,"Radio Tamazuj; Xinhua General News Service",Subnational-international,"Report of clashes between government and SPLA-IO in Gandor and Leer town in Unity. SPLA-IO rebels claimed to have first repulsed a government attack on their positions in Gandor, leaving 53 killed and 93 injured, while five were killed and four injured on their side. Government claimed to have repulsed a rebel attack on their positions in Leer town, leaving almost 92 killed, while six were injured on their side.",92,1524053835,SSD
1371618,728,SSD4617,4617,"29 November 2017",2017,1,"Violence against civilians","Murle Ethnic Militia (South Sudan)",,4,"Civilians (South Sudan)",,7,47,"Eastern Africa","South Sudan",Jonglei,Pochalla,Pochalla,Pochalla,7.1783,34.0967,2,"Radio Tamazuj",Subnational,"Suspected Murle tribesmen killed three people from a family and abducted their child in an attack on Daktek village in Pochalla county in Jonglei.",3,1524053835,SSD
1371767,728,SSD4616,4616,"28 November 2017",2017,1,"Violence against civilians","Murle Ethnic Militia (South Sudan)",,4,"Civilians (South Sudan)","Bor Clan Dinka Ethnic Militia (South Sudan); Aid Workers (South Sudan)",7,47,"Eastern Africa","South Sudan",Jonglei,Duk,"Duk Payuel","Duk Payuel",7.5082,31.4871,1,"Sudan Tribune; UNMISS; Radio Tamazuj; Eye Radio; Gurtong; UNOCHA; UNSC",Other-subnational-regional,"On 27 and 28 November, Murle youth attacked Dinka civilians in Duk Payuel county. Around 40 civilians killed, over 50 women and children abducted, more than than 1,300 cattle raided, civilian properties and humanitarian food items looted and burnt down. Among the casualties, six people working for NGOs were killed (including five from WFP cooperating partners) and another three aid workers injured. A joint force of the army, police and security was deployed and the abducted people were recovered a few days later.",20,1524053835,SSD
1371980,728,SSD4613,4613,"27 November 2017",2017,1,"Battle-No change of territory","Unidentified Armed Group (South Sudan)",,3,"Police Forces of South Sudan (2011-)",,1,13,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Mangalla,5.1999,31.7722,1,"Radio Tamazuj",Subnational,"Unknown gunmen shot and killed a policeman in the area of Bilinyang in Mangala county, Jubek state.",1,1524053836,SSD
1371981,728,SSD4615,4615,"27 November 2017",2017,1,"Violence against civilians","Murle Ethnic Militia (South Sudan)",,4,"Civilians (South Sudan)","Bor Clan Dinka Ethnic Militia (South Sudan); Aid Workers (South Sudan)",7,47,"Eastern Africa","South Sudan",Jonglei,Duk,"Duk Payuel","Duk Payuel",7.5082,31.4871,1,"Sudan Tribune; UNMISS; Radio Tamazuj; Eye Radio; Gurtong; UNOCHA; UNSC",Other-subnational-regional,"On 27 and 28 November, Murle youth attacked Dinka civilians in Duk Payuel county. Around 40 civilians killed, over 50 women and children abducted, more than than 1,300 cattle raided, civilian properties and humanitarian food items looted and burnt down. Among the casualties, six people working for NGOs were killed (including five from WFP cooperating partners) and another three aid workers injured. A joint force of the army, police and security was deployed and the abducted people were recovered a few days later.",20,1524053836,SSD
1371982,728,SSD4614,4614,"27 November 2017",2017,1,"Violence against civilians","Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan","Central Equatoria",Yei,Yei,Yei,4.0899,30.6716,1,"Radio Tamazuj",Subnational,"An SPLA soldiers beat and shot at sellers from the Vivacell telephone company in Yei town, accusing the company of high charges. Military agents later arrested the soldier.",0,1524053836,SSD
1372222,728,SSD4609,4609,"26 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Equatoria","Mundri West",Mundri,Mundri,5.35,30.3167,2,"Radio Tamazuj; UNSC",Other-subnational,"On 26 November, SPLA clashed with SPLA-IO between Mundri town and Bangolo, as well as in Wiro, east of Lui, and Nywu, south-west of Mundri town, Western Equatoria. Three civilians killed.",1,1524053836,SSD
1372223,728,SSD4611,4611,"26 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Equatoria","Mundri East",Lozoh,Wiro,5.3227,30.5336,1,"Radio Tamazuj; UNSC",Other-subnational,"On 26 November, SPLA clashed with SPLA-IO between Mundri town and Bangolo, as well as in Wiro, east of Lui, and Nywu, south-west of Mundri town, Western Equatoria. Three civilians killed.",2,1524053836,SSD
1372224,728,SSD4612,4612,"26 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Upper Nile",Maiwut,Maiwut,Jekau,8.4091,33.7036,1,"Sudan Tribune; Radio Tamazuj",Subnational-regional,"On 26 November an SPLA attempt to advance towards the SPLA-IO-controlled Maiwut area on the outskirts of Pagak was pushed back. Clashes took place at Kubri Jekau. The SPLA-IO claimed a dozen government troops dead, while two fighters died on their side.",14,1524053836,SSD
1372412,728,SSD4881,4881,"24 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Upper Nile",Luakpiny/Nasir,,Nasir,8.6,33.0667,1,UNSC,Other,"On 24 November, SPLA and SPLA-IO forces clashed in Nasir in Upper Nile.",0,1524053836,SSD
2105155,728,SSD4607,4607,"24 November 2017",2017,1,"Strategic development","SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,"NPASS: National People's Alliance of South Sudan",,2,22,"Eastern Africa","South Sudan",Unity,Rubkona,Rubkoana,Bentiu,9.2525,29.7883,3,"Sudan Tribune",Regional,"Change to armed group: A senior SPLA-IO official under Machar and former governor of rebel areas in Unity State (Ruai Kuol Jal) resigned with several colleagues and formed a new rebel armed group, the National People's Alliance of South Sudan (NPASS).",0,1542756410,SSD
1372485,728,SSD4608,4608,"24 November 2017",2017,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Juba,4.8609,31.6178,1,"Radio Tamazuj",Subnational,"Unknown gunmen shot dead a young man after going to meet with soldiers associated to former SPLA Chief of General Staff General Paul Malong in Juba.",1,1524053836,SSD
2105154,728,SSD4606,4606,"24 November 2017",2017,1,"Battle-Government regains territory","SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction)",,3,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,23,"Eastern Africa","South Sudan",Unity,Mayendit,Thonyor,Rupchai,8.19,30.11,1,"Eye Radio; Gurtong",Subnational,"Clashes between SPLA-IO led by FVP Deng Gai and SPLA-IO forces in Rup-kuai, Southern Liech State in Unity, over 23-24 November. Deng Gai's forces tactically withdrew on 23 November after coming under attack from Machar's forces, but re-captured the area the following day. A rebel source claimed to have killed 28 government forces.",14,1542756410,SSD
1372639,728,SSD4605,4605,"23 November 2017",2017,1,"Violence against civilians","Unidentified Armed Group (South Sudan)",,3,"Civilians (South Sudan)",,7,37,"Eastern Africa","South Sudan",Lakes,Cueibet,Rup,Mayath,6.9764,29.383,1,Gurtong,Subnational,"Unknown gunmen shot dead an Executive Chief in Mayath County, Gok State. Circumstances unclear.",1,1524053836,SSD
2105153,728,SSD4604,4604,"23 November 2017",2017,1,"Strategic development","Military Forces of South Sudan (2011-)",,1,"SSULM/A: South Sudan United Liberation Movement/Army",,2,12,"Eastern Africa","South Sudan",Unity,Pariang,Awet-adet,Pariang,9.9123,29.9814,1,"Radio Tamazuj",Subnational,"Change to armed group: An SPLA officer from Pariang in Ruweng state in Unity defected, accusing President Kiir of waging a tribally engineered war and failing to deliver services to the people of South Sudan. He announced the formation of a new rebel group called the South Sudan United Liberation Movement/Army at the border with Sudan.",0,1542756410,SSD
2105152,728,SSD4603,4603,"23 November 2017",2017,1,"Battle-Non-state actor overtakes territory","SPLA/M-In Opposition-Deng Gai: Sudanese Peoples Liberation Army/Movement-In Opposition (Deng Gai Faction)",,3,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,23,"Eastern Africa","South Sudan",Unity,Mayendit,Thonyor,Rupchai,8.19,30.11,1,"Eye Radio; Gurtong",Subnational,"Clashes between SPLA-IO led by FVP Deng Gai and SPLA-IO forces in Rup-kuai, Southern Liech State in Unity, over 23-24 November. Deng Gai's forces tactically withdrew on 23 November after coming under attack from Machar's forces, but re-captured the area the following day. A rebel source claimed to have killed 28 government forces.",14,1542756410,SSD
1372732,728,SSD4880,4880,"22 November 2017",2017,1,"Violence against civilians","Police Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan","Central Equatoria",Juba,Juba,Gudele,4.8677,31.5467,1,UNSC,Other,"On 22 November, national police forces were deployed to the Gudele area in Juba to disarm alleged land grabbers, resulting in the death of two civilians. It is unclear if the deaths occurred in the context of a clash.",2,1524053836,SSD
1372832,728,SSD4600,4600,"22 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Equatoria","Mundri West",Bangolo,Bangolo,4.8166,30.3133,1,"Sudan Tribune",Regional,"Rebels claimed government forces launched a coordinated attack on their positions in Bari, Medewu and Bangalo in Mundri, Equatoria, causing destruction and looting of civilians' properties.",0,1524053836,SSD
1372833,728,SSD4598,4598,"22 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Equatoria","Mundri West",Mundri,Bari,4.1577,30.403,1,"Sudan Tribune",Regional,"Rebels claimed government forces launched a coordinated attack on their positions in Bari, Medewu and Bangalo in Mundri, Equatoria, causing destruction and looting of civilians' properties.",0,1524053836,SSD
1372834,728,SSD4599,4599,"22 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Leer,Koch,Leer,8.2936,30.1326,1,"Sudan Tribune; Radio Tamazuj; CTSAMM",Subnational-regional,"SPLA-IO attacked Leer town on 22 November, leading to the evacuation of the town by all international NGOs. Significant number of casualties. Government claimed 16 rebels and one government soldier were killed in the fighting.",17,1524053836,SSD
1372835,728,SSD4601,4601,"22 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan","Western Equatoria","Mundri West",Mundri,Mundri,5.35,30.3167,2,"Sudan Tribune",Regional,"Rebels claimed government forces launched a coordinated attack on their positions in Bari, Medewu and Bangalo in Mundri, Equatoria, causing destruction and looting of civilians' properties.",0,1524053836,SSD
1372836,728,SSD4602,4602,"22 November 2017",2017,2,"Violence against civilians","Military Forces of South Sudan (2011-)",,1,"Civilians (South Sudan)",,7,17,"Eastern Africa","South Sudan","Western Equatoria","Mundri West",Mundri,Mundri,5.35,30.3167,2,"Sudan Tribune",Regional,"SPLA-IO rebels claimed government forces killed 15 civilians in Mundri county on the side of recent clashes between the two factions. Report dated 25 November - clashes were reported in the area on 22 November.",15,1524053836,SSD
2105151,728,SSD4597,4597,"21 November 2017",2017,2,"Strategic development","Government of South Sudan (2011-)",,1,"Murle Ethnic Militia (South Sudan)",,4,14,"Eastern Africa","South Sudan",Jonglei,"Bor South",Makuac,Bor,6.2144,31.562,3,"Sudan Tribune; UNMISS",Other-regional,"Agreement: A peace declaration was signed between four Murle leaders and county commissionners at the Kuron peace village in Jonglei at a ""historic peace and reconciliation conference"" convened by UNMISS. The leaders vowed to improve the dire situation in the southeast region, resolving to address corruption and nepotism, the marginalization of minorities, cattle raiding and to improve relations with neighbouring communities. Date unclear - report dated 21 November.",0,1542756410,SSD
1372996,728,SSD4595,4595,"21 November 2017",2017,1,"Battle-No change of territory","Military Forces of South Sudan (2011-)",,1,"SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition",,2,12,"Eastern Africa","South Sudan",Unity,Mayendit,Thonyor,Mayendit,8.131,30.0148,2,"Radio Tamazuj",Subnational,"SPLA-IO claimed to have repulsed government attacks on their positions in various areas of Mayendit in Unity.",0,1524053836,SSD
